time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2021-06-27T13:31:03Z,161,0,0,0,0,0,18462876,1467,15316987,0,0,0,0,0,0,8250,0,0,0,0,0,0,0,693,13,0,-218,1,6,2497,0,0,0,0,0, ,0,0,0,0,0,0,8239,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,24,99812416,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,7949,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:32:03Z,161,0,0,0,0,0,18479588,1467,15333699,0,0,0,0,0,0,8768,0,0,0,0,0,0,0,696,13,0,-221,1,6,2636,0,0,0,0,0, ,0,0,0,0,0,0,8753,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,29,70736496,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,8284,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:33:03Z,161,0,0,0,0,0,18414140,1467,15268251,0,0,0,0,0,0,7441,0,0,0,0,0,0,0,694,13,0,-223,1,6,2329,0,0,0,0,0, ,0,0,0,0,0,0,7432,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,32,75236880,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,7301,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:34:03Z,161,0,0,0,0,0,18457100,1467,15311211,0,0,0,0,0,0,7790,0,0,0,0,0,0,0,699,13,0,-224,1,6,2179,0,0,0,0,0, ,0,0,0,0,0,0,7784,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,23,111088216,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,7408,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:35:03Z,161,0,0,0,0,0,18464884,1467,15318995,0,0,0,0,0,0,7590,0,0,0,0,0,0,0,698,13,0,-226,1,6,2125,0,0,0,0,0, ,0,0,0,0,0,0,7582,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,29,76119744,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,7287,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:36:03Z,161,0,0,0,0,0,18420276,1467,15274387,0,0,0,0,0,0,7198,0,0,0,0,0,0,0,698,13,0,-227,1,6,2376,0,0,0,0,0, ,0,0,0,0,0,0,7186,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,23,66896136,-1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,6970,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:37:03Z,161,0,0,0,0,0,18413236,1467,15267347,0,0,0,0,0,0,8161,0,0,0,0,0,0,0,697,13,0,-230,1,6,2418,0,0,0,0,0, ,0,0,0,0,0,0,8150,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,25,122286216,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,7751,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:38:03Z,161,0,0,0,0,0,18368628,1467,15222739,0,0,0,0,0,0,8257,0,0,0,0,0,0,0,695,13,0,-233,1,6,2567,0,0,0,0,0, ,0,0,0,0,0,0,8244,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,32,99775344,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,7972,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:39:03Z,161,0,0,0,0,0,18476956,1467,15331067,0,0,0,0,0,0,9777,0,0,0,0,0,0,0,700,13,0,-234,1,6,2420,0,0,0,0,0, ,0,0,0,0,0,0,9773,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,30,90259328,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,9221,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:40:03Z,161,0,0,0,0,0,18521772,1467,15375883,0,0,0,0,0,0,9048,0,0,0,0,0,0,0,704,13,0,-236,1,6,2553,0,0,0,0,0, ,0,0,0,0,0,0,9037,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,28,119104400,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,8514,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:41:03Z,161,0,0,0,0,0,18563196,1467,15417307,0,0,0,0,0,0,9589,0,0,0,0,0,0,0,705,13,0,-239,1,6,2760,0,0,0,0,0, ,0,0,0,0,0,0,9575,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,28,79641368,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,8959,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:42:03Z,161,0,0,0,0,0,18654684,1467,15508795,0,0,0,0,0,0,9565,0,0,0,0,0,0,0,711,13,0,-241,1,6,2561,0,0,0,0,0, ,0,0,0,0,0,0,9554,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,29,109671992,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,8859,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:43:03Z,161,0,0,0,0,0,18759588,1467,15613699,0,0,0,0,0,0,9908,0,0,0,0,0,0,0,717,13,0,-244,1,6,2626,0,0,0,0,0, ,0,0,0,0,0,0,9894,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,103552512,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,9041,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:44:03Z,161,0,0,0,0,0,18748620,1467,15602731,0,0,0,0,0,0,8447,0,0,0,0,0,0,0,717,13,0,-246,1,6,2536,0,0,0,0,0, ,0,0,0,0,0,0,8439,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,25,83936048,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,8152,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:45:03Z,161,0,0,0,0,0,18724492,1467,15578603,0,0,0,0,0,0,8157,0,0,0,0,0,0,0,717,13,0,-249,1,6,2605,0,0,0,0,0, ,0,0,0,0,0,0,8143,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,34,102104032,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,7812,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:46:03Z,161,0,0,0,0,0,18789724,1467,15643835,0,0,0,0,0,0,8225,0,0,0,0,0,0,0,721,13,0,-249,1,6,2085,0,0,0,0,0, ,0,0,0,0,0,0,8221,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,36,120631984,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,7786,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:47:03Z,161,0,0,0,0,0,18883812,1467,15737923,0,0,0,0,0,0,9325,0,0,0,0,0,0,0,727,13,0,-252,1,6,2400,0,0,0,0,0, ,0,0,0,0,0,0,9314,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,34,114613416,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,8478,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:48:03Z,161,0,0,0,0,0,18967524,1467,15821635,0,0,0,0,0,0,8684,0,0,0,0,0,0,0,732,13,0,-254,1,6,2234,0,0,0,0,0, ,0,0,0,0,0,0,8675,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,36,99448544,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,7987,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:49:03Z,161,0,0,0,0,0,18966036,1467,15820147,0,0,0,0,0,0,8668,0,0,0,0,0,0,0,733,13,0,-256,1,6,2567,0,0,0,0,0, ,0,0,0,0,0,0,8657,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,46,103964128,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,8265,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:50:03Z,161,0,0,0,0,0,19016716,1467,15870827,0,0,0,0,0,0,9233,0,0,0,0,0,0,0,735,13,0,-259,1,6,2588,0,0,0,0,0, ,0,0,0,0,0,0,9221,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,74170104,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,8666,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:51:03Z,161,0,0,0,0,0,19120292,1467,15974403,0,0,0,0,0,0,9945,0,0,0,0,0,0,0,739,13,0,-261,1,6,2688,0,0,0,0,0, ,0,0,0,0,0,0,9934,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,22,92271312,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,9137,0,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:52:03Z,161,0,0,0,0,0,19198996,1467,16053107,0,0,0,0,0,0,9243,0,0,0,0,0,0,0,744,13,0,-264,1,7,2486,0,0,0,0,0, ,0,0,0,0,0,0,9237,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21,134820128,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,8605,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:53:03Z,161,0,0,0,0,0,19235036,1467,16089147,0,0,0,0,0,0,9166,0,0,0,0,0,0,0,745,13,0,-266,1,7,2609,0,0,0,0,0, ,0,0,0,0,0,0,9156,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,19,108673824,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,8691,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:54:03Z,161,0,0,0,0,0,19290580,1467,16144691,0,0,0,0,0,0,9203,0,0,0,0,0,0,0,749,13,0,-268,1,6,2567,0,0,0,0,0, ,0,0,0,0,0,0,9193,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21,130915056,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,8577,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:55:03Z,161,0,0,0,0,0,19257340,1467,16111451,0,0,0,0,0,0,7901,0,0,0,0,0,0,0,748,13,0,-271,1,6,2616,0,0,0,0,0, ,0,0,0,0,0,0,7887,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,22,118892928,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,7575,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:56:03Z,161,0,0,0,0,0,19365340,1467,16219451,0,0,0,0,0,0,9541,0,0,0,0,0,0,0,753,13,0,-273,1,6,2383,0,0,0,0,0, ,0,0,0,0,0,0,9533,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,69415928,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,8868,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:57:03Z,161,0,0,0,0,0,19353012,1467,16207123,0,0,0,0,0,0,8588,0,0,0,0,0,0,0,755,13,0,-275,1,6,2626,0,0,0,0,0, ,0,0,0,0,0,0,8580,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,100918000,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,8256,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:58:03Z,161,0,0,0,0,0,19392164,1467,16246275,0,0,0,0,0,0,8692,0,0,0,0,0,0,0,757,13,0,-277,1,6,2315,0,0,0,0,0, ,0,0,0,0,0,0,8683,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,23,126011312,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,8226,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:59:03Z,161,0,0,0,0,0,19400956,1467,16255067,0,0,0,0,0,0,8107,0,0,0,0,0,0,0,758,13,0,-279,1,6,2166,0,0,0,0,0, ,0,0,0,0,0,0,8098,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,104799648,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,7746,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T14:00:03Z,161,0,0,0,0,0,19347444,1467,16201555,0,0,0,0,0,0,7342,0,0,0,0,0,0,0,756,13,0,-282,1,6,2147,0,0,0,0,0, ,0,0,0,0,0,0,7330,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,19,131628824,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,7155,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
